ADV-ID,Class,Gender,Major1,Major2,Major3,Bus-City,Bus-State,Bus-Zipcode,Bus-Country,Job-Title,Field of Work,Industry,Employer
0008500092,1985,M,English,,,82229 Seefeld,,,Germany,,Venture Capital,,Alfred Wieder AG
0006852567,1968,M,Physics,,,89 Queensway,,,Hong Kong,Chief Operating Officer,Banking,Banking/Financial Service,Citic Ka Wah Bank
0007555640,1975,M,Studio Art,,,90143 Palermo,,,Italy,Partner,Consulting,,Atelier Studio Associato
0010037563,2002,F,Art,History,,91058 Erlangen,,,Germany,Legal Counsel,Attorney,,Siemens
0007778465,1977,M,Psychology,English,,92160 Antony,,,France,President,,,Tyco Fire & Security France
0007811950,1978,F,American Civilization,,,92300 Levallois-Perret,,,France,Deployment Documentation Manager,Management,,Business Objects
0006484028,1964,M,Political Science,,,98000,,,France,General Counsel,Attorney,,"Single Buoy Moorings, Inc."
0008375497,1983,F,Physics,Art,,A-1040 Vienna,,,Austria,Research Associate,Architecture,Education - College/University,Vienna University of Technology
0005963440,1959,M,Physics,,,Aberdeen Proving Ground,MD,21005,,,Scientist,,Army Research Laboratory
0006660007,1966,M,Economics,,,Abilene,TX,79601,,Urologist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Self-employed
0007598424,1975,F,English,,,Abingdon,VA,24212,,President,Management,Mining/Oil and Gas Extraction,Pocahontas Mining LLC
0005671759,1956,M,History,Physics,,Abingdon,VA,24212-1506,,Partner,Attorney,,"Jessee & Read, P.C."
0005744640,1957,M,English,,,Abington,PA,19001-3127,,Owner,Attorney,Law/Legal Service/Courts,Self-employed
0006535190,1965,M,Chemistry,,,Accident,MD,21520,,Associate Dentist,Dental,,Dental Health Group
0008500501,1985,M,Geology,,,Acton,MA,01720,,Sr. Vice President,Consulting,Engineering/Architectural,"Geosyntec Consultants, Inc."
0008021800,1980,F,Psychology,Art History,,Acton,MA,01720,,First Grade Teacher,Educator,Education - Pre-school-12,Acton Public Schools
0007116311,1971,M,,,,Acton,MA,01720-3413,,Senior Project Manager,,,ENSR Consulting & Engineering
0010008184,1990,M,Psychology,,,Acworth,GA,30102,,Business Manager,Management,Transportation,W. W. Williams Company
0005256840,1952,M,Geology,,,Ada,MI,49301-0096,,Chairman of the Board,Scientist,,Penexco Corporation
0007756838,1977,M,Geology,,,Ada,MI,49301-0096,,,Scientist,,Penexco Corporation
0008357276,1983,F,Psychology,,,Ada,MI,49301,,Clinical Psychologist,Psychology,,Self-employed
0010014366,1988,M,American Studies,,,Adams,MA,01220,,Public Relations Director,Public Relations,Travel/Tourism,Berkshire Visitors Bureau
0007549387,1975,M,Art,,,Adams,MA,01220-1926,,Author/Illustrator-Children's Books,Author/Poet/Playwright/Writer,,Self-employed
0010027084,1994,F,History,,,Adams,MA,01220-2053,,Assessor,Elected Official,Government,Town of Adams
0007362264,1973,M,English,History,,Addis Ababa,,,Zimbabwe,Ambassador,Foreign Service,Government,Embassy- Rep. of Zimbabwe to Ethiopia
0010009506,1988,M,Political Economy,,,Addis Ababa,,,,Lead Social Protection Economist,Economist,Social Services,The World Bank
0005219068,1952,M,Chemistry,,,Addison,TX,75001-6030,,,Consulting,Consulting,Self-employed
0010008050,1990,M,Psychology,,,Addison,TX,75001,,Head of Lower School,Education Administrator,Education - Pre-school-12,Greenhill School
0010010337,1987,F,English,American Studies,,Afton,VA,22920,,Teacher,Educator,Education - Pre-school-12,North Branch School
0010015755,1992,M,Philosophy,,,Agawam,MA,01106,,Internist- Pediatrician,Physician/Surgeon,,Riverbend Medical Group
0010029370,1994,F,,,,Agawam,MA,01001-2940,,Office Manager,,,Plating Supplies Int'l
0010032381,2000,M,Biology,Economics,,Agoura Hills,CA,91301,,Chief Financial Officer,Finance,,"Nationwide Medical, Inc."
0007191164,1971,M,,,,Aiken,SC,29808,,Systems Administrator,Computing,Engineering/Architectural,Bechtel Savannah River Inc.
0005818986,1958,M,Economics,,,Akron,OH,44308-1108,,Partner,Attorney,,Roderick Linton LLP
0006927762,1969,M,History,Classics,,Akron,OH,44325-1910,,Professor,Educator,Education - College/University,University of Akron
0010022178,1995,M,Economics,,,Al Khobar 31952,,,Saudi Arabia,Director,,,Khalid Ali Alturki & Sons Co.
0007683075,1976,M,,,,Alamada,CA,94501,,Human Resource Manager,Human Resources/Personnel,Manufacturing,Bay Ship & Yacht Company
0010053020,2009,F,Art,Biology,,Alameda,CA,94502-6541,,Biology Research Assistant,Research,Mining/Oil and Gas Extraction,Aurora Biofuels
0006230479,1962,M,English,,,Alameda,CA,94501-1015,,Executive Coach,Management,Consulting,"California Leadership Center, Inc."
0008500395,1985,F,Classics,English,,Alamo Heights,TX,78209,,,,,Alamo Heights Pediatrics
0008375295,1983,M,American Studies,History,,Albany,NY,12207,,,Attorney,,Cooper Erving & Savage
0006336181,1963,M,American Studies,,,Albany,NY,12201-0459,,Of Counsel,Attorney,Law/Legal Service/Courts,"McNamee, Lochner, Titus & Williams"
0007278110,1972,M,Biology,Chemistry,,Albany,NY,12205-1729,,President/Health Consultant,Dental,Health Care/Hospital/Medical Serv.,Dental I.Q. Promotions
0010023935,1996,M,Biology,,,Albany,NY,12201,,,Research,,NYSTEM
0010020034,1994,F,Biology,Spanish,,Albany,NY,12206,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Braverman-Panza Medical Group
0007989118,1979,M,Biology,,,Albany,NY,12205-5016,,Cardiologist/Partner,Physician/Surgeon,Health Care/Hospital/Medical Serv.,"Albany Associates in Cardiology, PC"
0010009763,1989,M,Chemistry,,,Albany,NY,12212-5098,,Sr. Research Scientist III,Scientist,Research/Laboratory,AMRI
0010044205,2005,F,Economics,,,Albany,NY,12246,,Financial Analyst,Finance,Education - College/University,State University of New York
0010044545,2005,M,Economics,,,Albany,NY,12207,,Assoc. Vice President,,,C.L. King & Associates
0008449629,1984,M,Economics,,,Albany,NY,12205-2617,,"SVP, Reg. Commercial Banking Mgr.",Banking,Banking/Financial Service,NBT Bank
0007395440,1973,M,English,,,Albany,NY,12207,,Partner,Attorney,Law/Legal Service/Courts,"Nolan & Heller, LLP"
0010012666,1992,M,English,,,Albany,NY,12201,,Assoc. Computer Programmer/Analyst,Computing,,NY State Department of Corrections
0010007989,1987,F,English,,,Albany,NY,12203-1419,,Associate Professor of English,Educator,Education - College/University,College of Saint Rose
0010008788,1987,M,English,,,Albany,NY,12207,,Lobbyist,Lobbyist,Consulting,"Bolton St. Johns, Inc."
0010007954,1988,F,English,Political Science,,Albany,NY,12207,,Shareholder,Attorney,Law/Legal Service/Courts,"Greenberg Traurg, LLP"
0010032717,2000,M,English,,,Albany,NY,12205,,Associate Counsel,Attorney,Government,New York State Insurance Fund
0010009189,1987,M,English,,,Albany,CA,94706,,"President, Creative Director",Communications/Media,Media/Communications,Lebby Productions Worldwide
0007331217,1973,F,French,,,Albany,NY,12205,,Compliance Officer,Banking,Banking/Financial Service,First New York FCU
0007044254,1970,M,Geology,,,Albany,NY,12208-1742,,Pulmonary Care,Physician/Surgeon,,Pulmonary & Critical Care Assoc. PC
0007529864,1975,M,Geology,,,Albany,NY,12224,,Budget Analyst,Elected Official,,New York State Executive Dept.
0010028116,1998,M,History,,,Albany,NY,12207,,,,,Kindlon Shanks & Associates
0005818222,1958,M,History,,,Albany,NY,12203,,Of Counsel,Attorney,Law/Legal Service/Courts,"McNamee, Lochner, Titus & Williams"
0007314787,1973,M,History,Chemistry,,Albany,NY,12208-1789,,Chief Medical Officer,Health Care/Hospital,Health Care/Hospital/Medical Serv.,St. Peter's Health Care Services
0007307150,1973,M,Mathematic Sciences,,,Albany,NY,12246,,Institutional Research Associate,Education Administrator,,SUNY
0010009327,1986,M,Mathematic Sciences,Physics,,Albany,NY,12222,,Associate Professor,Educator,Education - College/University,University at Albany
0010032505,2000,M,Philosophy,,,Albany,NY,12208,,Asst. Residency Program Director,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Albany Medical Center
0007025574,1970,M,Physics,,,Albany,NY,12208-3412,,Diagnostic Radiologist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Albany Medical Center
0007348084,1973,M,Physics,,,Albany,NY,12207-1002,,Senior Vice President,Sales,Banking/Financial Service,CL King & Associates
0008413755,1983,M,Physics,,,Albany,NY,12205-3821,,"Manager, Field Measurment Serv.",,,"AWS Truewind, LLC"
0008276379,1982,F,Political Science,,,Albany,NY,12206,,Account Executive,Sales,,National Business Promotion
0007962475,1980,M,Political Science,,,Albany,NY,12227,,Director,Attorney,Government,New York State Tax Department
0007590099,1975,M,Psychology,,,Albany,NY,12201-1988,,Executive Vice President,Business Administration,Retail/Wholesale Trade,Hudson Valley Paper Company
0010054735,2010,M,Psychology,,,Albany,NY,12207,,Sales Associate,Sales,Real Estate,Carrow Real Estate Services
0007937962,1979,F,Religion,,,Albany,NY,12212-5000,,Dir. of Cross-Media Business Devel.,Internet/Web Design,Media/Communications,Timesunion.com
0000101969,1985,F,,,,Albany,NY,12208,,Associate Counsel,Religious Service,,Albany Medical Center
0007601416,1976,M,,,,Albany,NY,12203-4601,,Assistant Cashier,Business Administration,,Mohawk National Bank
0008164840,1981,F,,,,Albany,NY,12247,,Legislative Budget Analyst,Elected Official,,NYS Senate Finance Committee
0007193672,1971,M,Biology,,,Albion,ME,04910,,Family Practitioner,Physician/Surgeon,,Lovejoy Health Center
0004566422,1945,M,Economics,,,Albion,MI,49224-0002,,Owner,"Energy (oil, gas, mining)",,Palmer Petroleum
0006988827,1969,M,Art,,,Albuquerque,NM,87120-1712,,"Span., Drafting, & Art Hist. Teacher",Educator,Education - Pre-school-12,St. Pius X High School
0010023552,2008,F,Art,Chinese,,Albuquerque,NM,87185,,Technical Staff,Research,Research/Laboratory,Sandia National Laboratories
0008180620,1981,M,Biology,,,Albuquerque,NM,87120,,Assistant Professor,Physician/Surgeon,Health Care/Hospital/Medical Serv.,New Mexico VA Health Care System
0007494472,1974,M,Chemistry,,,Albuquerque,NM,87114,,Founder & CEO,Political Staff/Cmpgn. Worker/Aide,Health Care/Hospital/Medical Serv.,Vessel Health
0010032491,2000,M,Chemistry,,,Albuquerque,NM,87109,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,New Mexico Cancer Center
0010025967,1996,F,Economics,,,Albuquerque,NM,87131-0001,,Assistant Professor,Educator,Education - College/University,University of New Mexico
0007828331,1978,M,English,,,Albuquerque,NM,87197,,President,Computing,Computers/Information Service,CamNet Inc.
0008136600,1981,M,English,,,Albuquerque,NM,87109-3843,,English/History Teacher,Educator,Education - Pre-school-12,Albuquerque Academy
0010008423,1986,F,English,,,Albuquerque,NM,87107,,Seventh Grade English Teacher,Educator,Education - Pre-school-12,Albuquerque Academy
0010010257,1989,M,English,,,Albuquerque,NM,87131-0001,,Director,Printing/Publishing,Publishing,University of New Mexico Press
0010018203,1993,F,English,,,Albuquerque,NM,87131,,,,,
0010046066,2006,F,English,Psychology,,Albuquerque,NM,87102,,,,,
0010015807,1992,M,Geology & Mineralogy,,,Albuquerque,NM,87102,,Planner,,,City of Alburquerque
0010039871,2003,F,Geosciences,American Studies,,Albuquerque,NM,87131,,,,,
0008111290,1981,M,History,,,Albuquerque,NM,87109,,Planner/Project Manager,Urban Planning,,Sites Southwest
0007806875,1978,M,Mathematic Sciences,,,Albuquerque,NM,87109,,Partner,Attorney,Law/Legal Service/Courts,Shapiro Bettinger Chase LLP
0007368294,1973,M,Political Economy,,,Albuquerque,NM,87113,,"President, Director",,,Advanced Optics Electronics
0007045480,1970,M,,,,Albuquerque,NM,87107,,,Attorney,,Leubben Johnson & Barnhouse LLP
0007430895,1974,M,,,,Albuquerque,NM,87131,,Psychiatric Resident,Physician/Surgeon,,University of New Mexico
0007775189,1977,F,,,,Albuquerque,NM,87101,,Speech-Language Pathologist,Therapy,Education - Pre-school-12,Albuquerque Public Schools
0008090985,1980,M,Biology,Psychology,,Alburquerque,NM,87154,,,Consulting,,"Stratmar Consulting Group, LLC"
0007969698,1979,F,American Studies,,,Alexandria,VA,22304,,Math Department Chair,Educator,Education - Pre-school-12,St. Stephen's and St. Agnes School
0008500258,1985,F,Art,English,,Alexandria,VA,22314,,"Director, Planning Academy & Prof.",Educator,Education - College/University,Virginia Tech
0010008771,1989,F,Art,,,Alexandria,VA,22314,,Senior Assistant City Attorney,Attorney,Government,Alexandria City Attorney's Office
0010044150,2005,F,Art,,,Alexandria,VA,22302,,Assist. Director of Alumni Relations,Education Administrator,Education - Pre-school-12,St. Stephen's & St. Agnes School
0010040653,2005,F,Art,Environmental Studies,,Alexandria,VA,22303,,Teacher,Educator,Education - Pre-school-12,Burgundy Farm Country Day School
0010025694,1997,M,Asian Studies,,,Alexandria,VA,22311-1846,,China Analyst,,,CNA
0007735628,1977,M,Astrophysics,,,Alexandria,VA,22314-5217,,Programmer,Computing,Banking/Financial Service,U.S. Senate Federal Credit Union
0010024033,1996,F,Biology,,,Alexandria,VA,22304,,Teacher,Educator,Education - Pre-school-12,St. Stephen's and St. Agnes School
0005543477,1955,M,Biology,,,Alexandria,VA,22306-2504,,,,,
0008480899,1984,F,Chemistry,,,Alexandria,VA,22314,,Sr. Systems Engineer,,,RSA Security
0007040153,1970,M,Economics,,,Alexandria,VA,22302,,Headmaster,Education Administrator,,Episcopal High School
0010025993,1997,F,Economics,,,Alexandria,VA,22314,,,Banking,Banking/Financial Service,Cleary & Oxford Assoc.
0010025998,1997,M,Economics,,,Alexandria,VA,22314,,Associate,,Banking/Financial Service,Cleary & Oxford Associates
0010015827,1992,F,English,,,Alexandria,VA,22304,,Assistant Staff Judge Advocate,Attorney,,Self-employed
0010030191,1999,F,English,Psychology,,Alexandria,VA,22301-1342,,Project Manager,Communications/Media,Media/Communications,Mind & Media
0008472498,1984,F,French,English,,Alexandria,VA,22313,,Trademark Examiner,Attorney,Government,US Dept. Commerce Trademark Office
0007882785,1978,M,Geology,,,Alexandria,VA,22311,,President,Scientist,,CNA Corporation
0006940761,1969,M,History,,,Alexandria,MN,56308,,Executive Director,Religious Service,Religious Organization,Mount Carmel
0008500137,1984,M,History,,,Alexandria,VA,22302,,School Counselor,,,Episcopal High School
0010034910,2001,F,History,Art,,Alexandria,VA,22307,,Preschool Special Education Lead Teacher,Educator,Education - Pre-school-12,Bucknell Elementary School
0010053368,2009,F,History,,,Alexandria,VA,22314,,Consultant,Consulting,Government,Grant Thornton-Global Public Sector
0007355457,1973,M,Mathematic Sciences,Physics,,Alexandria,LA,71302,,Associate Professor,Educator,Education - College/University,LA State Univ. at Alexandria
0007861950,1978,M,Physics,,,Alexandria,VA,22314,,Examiner,Engineering,,US Patent and Trademark Office
0005527740,1955,M,Political Science,,,Alexandria,VA,22314-1592,,Teacher Coordinator,,,Close Up Foundation
0007320525,1973,M,Political Science,,,Alexandria,VA,22314-2232,,Attorney & Counselor-at-Law,Attorney,Law/Legal Service/Courts,"Christian Curtis, LLC"
0005712186,1957,M,Political Science,Art,,Alexandria,VA,22304,,President,Military/Law Enforcement,Consulting,"Defense Resources, International"
0006524417,1965,M,Political Science,,,Alexandria,VA,22314-2046,,Attorney,Attorney,Law/Legal Service/Courts,"Dowell and Dowell, P.C."
0010009662,1986,M,Political Science,,,Alexandria,VA,22301,,Teacher,Educator,Education - Pre-school-12,Alexandria City Public Schools
0007561572,1975,M,Psychology,,,Alexandria,VA,22304-1306,,,Psychology,Health Care/Hospital/Medical Serv.,Alexandria Professional Center
0010045934,2006,F,Psychology,,,Alexandria,VA,22302,,Associate Director of Admissions,Education Administrator,Education - Pre-school-12,Episcopal High School
0006009686,1960,M,,,,Alexandria,VA,22314,,,Editing/Writing,,"Time Warner, Inc."
0007178735,1971,M,,,,Alexandria,VA,22314-3131,,Assistant Prosecuting Attorney,Attorney,,Alexandria Commonwealth Attorneys
0006734063,1967,M,,,,Alexandria,VA,22311,,Research Staff Member,Research,Consulting,Institute for Defense Analyses
0006929389,1969,M,Geology,,,Alford,MA,01266-9756,,Private Investor,Investments,,Self-employed
0010010341,1989,M,Physics,,,Aliso Viejo,CA,92656,,Associate Professor of Physics,Educator,Education - College/University,Soka University of America
0008316170,1983,F,Spanish,,,Aliso Viejo,CA,92656,,Writing Specialist,Educator,Education - College/University,Soka University
0010008707,1989,M,Psychology,,,Allendale,MI,49401-9403,,Assistant Professor,Educator,Education - College/University,Grand Valley State University
0010049575,2008,M,Art,,,Allentown,PA,18104-9130,,Financial Service Representative,Financial/Estate/Retirement Planner,Banking/Financial Service,MetLife Insurance Company
0007055454,1970,M,Chemistry,,,Allentown,PA,18104,,Neurologist,Physician/Surgeon,,Lehigh Valley Hospital Physicians Group
0008126350,1981,F,History,,,Allentown,PA,18195-1501,,Computer Specialist,,,"Air Products and Chemicals, Inc."
0007960712,1979,F,Psychology,,,Allison Park,PA,15101,,Psychologist,Psychology,Health Care/Hospital/Medical Serv.,Alliance Psychological Services
0010032256,2000,M,English,,,Allston,MA,02134,,Owner/Manager,Other,,SoulFire
0010032713,2000,M,English,,,Allston,MA,02134-1628,,Product Manager,Computing,Media/Communications,EditShare
0007870115,1978,M,,,,Allston,MA,02134,,Sales Manager,Management,Retail/Wholesale Trade,Wolfers Lighting
0010037235,2002,M,Mathematics,Chemistry,,Alma,MI,48801,,Attorney,Attorney,Law/Legal Service/Courts,"Christopher E. Goggin, PLLC"
0006784133,1967,M,Economics,,,Almaty,,,,"VP, Academic Affairs",Education Administrator,Education - College/University,KIMEP
