major1,major2,Industry,gradyear,Salary
MLL,,Graduate Studies,2002,606200
MLL,,Writing,2003,606400
MLL,,Environment/Ecology,2003,606600
MLL,,Education (Secondary),2003,606800
MLL,,Graduate Studies,2003,607000
MLL,,Unlisted,2003,607200
MLL,,Unlisted,2003,607400
MLL,,Unlisted,2004,607600
MLL,,Environment/Ecology,2004,607800
MLL,,"Research,Scientific",2004,608000
MLL,,Graduate Studies,2004,608200
MLL,,Education (Higher Education),2004,608400
MLL,,Unlisted,2005,608600
MLL,,Unlisted,2006,608800
MLL,,Unlisted,2006,609000
MLL,,Unlisted,2006,609200
MLL,,Unlisted,2006,609400
MLL,,Merchandising/Retail,2006,609600
MLL,,Non-Profit Adminstration,2006,609800
MLL,,Unlisted,2007,610000
MLL,,Sports,2007,610200
MLL,,Graduate Studies,2007,610400
MLL,,Unlisted,2007,610600
MLL,,Unlisted,2007,610800
MLL,,Unlisted,2008,611000
MLL,,Environment/Ecology,2008,611200
MLL,,Sales,2008,611400
MLL,,Other,2008,611600
MLL,,Library Science,2008,611800
MLL,,Other,2008,612000
MLL,,Law,2008,612200
MLL,,Graduate Studies,2008,612400
MLL,,Graduate Studies,2009,612600
MLL,,Law,2009,612800
MLL,,Unlisted,2009,613000
MLL,,Graduate Studies,2009,613200
MLL,,Unlisted,2009,613400
MLL,,Unlisted,2009,613600
MLL,,Other,2009,613800
MLL,,Unlisted,2009,614000
MLL,,Fundraising/Development,2009,614200
MLL,,Graduate Studies,2010,614400
MLL,,Unlisted,2010,614600
MLL,,Travel Agency/Tourism,2010,614800
MLL,,Unlisted,2010,615000
MLL,,Graduate Studies,2010,615200
MLL,,Entertainment,2010,615400
MLL,,Unlisted,2010,615600
MLL,,Unlisted,2010,615800
MLL,,Graduate Studies,2010,616000
MLL,,Nursing,2010,616200
MLL,,Unlisted,2010,616400
MLL,,Unlisted,2011,616600
MLL,,Graduate Studies,2011,616800
MLL,,Graduate Studies,2011,617000
MLL,,Education (Secondary),2011,617200
MLL,,Other,2011,617400
MLL,,Unlisted,2011,617600
MLL,,Consulting,2011,617800
MLL,,Unlisted,2011,618000
MLL,,Graduate Studies,2011,618200
MLL,,Unlisted,2011,618400
MLL,,International,2012,618600
MLL,,Other,2012,618800
MLL,,Unlisted,2012,619000
MLL,,Unlisted,2012,619200
MLL,,Unlisted,2012,619400
MLL,,Unlisted,2012,619600
MLL,,Education (Secondary),2012,619800
MLL,,Graduate Studies,2012,620000
MLL,,Unlisted,2012,620200
MLL,,Unlisted,2012,620400
MLL,,Environment/Ecology,2012,620600
MLL,,Unlisted,2012,620800
MLL,,Education (Secondary),2012,621000
MUSC,PHIL,Health Care,2003,621200
MUSC,PHIL,Advertising,2008,621400
MUSC,PHYS,Education (Secondary),2003,621600
MUSC,PSCI,Social Work/Human Services,2011,621800
MUSC,SOCY,Insurance,2004,622000
MUSC,SPAN,Unlisted,2005,622200
MUSC,SPAN,Homemaker,2008,622400
MUSC,SYNP,Non-Profit Adminstration,2005,622600
MUSC,,Unlisted,2001,622800
MUSC,,Unlisted,2001,623000
MUSC,,Unlisted,2002,623200
MUSC,,Unlisted,2002,623400
MUSC,,Education (Elementary),2002,623600
MUSC,,Psychology/Counseling/Therapy,2002,623800
MUSC,,Non-Profit Adminstration,2002,624000
MUSC,,Unlisted,2002,624200
MUSC,,Unlisted,2002,624400
MUSC,,Journalism,2002,624600
MUSC,,Non-Profit Adminstration,2003,624800
MUSC,,Unlisted,2003,625000
MUSC,,Unlisted,2003,625200
MUSC,,Unlisted,2003,625400
MUSC,,Unlisted,2003,625600
MUSC,,Unlisted,2003,625800
MUSC,,Unlisted,2004,626000
MUSC,,Agriculture,2004,626200
MUSC,,Unlisted,2004,626400
MUSC,,Unlisted,2004,626600
MUSC,,Graduate Studies,2004,626800
MUSC,,Graduate Studies,2004,627000
MUSC,,Non-Profit Adminstration,2004,627200
MUSC,,Unlisted,2004,627400
MUSC,,Education (Higher Education),2005,627600
MUSC,,Graduate Studies,2005,627800
MUSC,,Unlisted,2005,628000
MUSC,,Graduate Studies,2005,628200
MUSC,,Unlisted,2005,628400
MUSC,,Marketing/Market Research,2005,628600
MUSC,,Unlisted,2005,628800
MUSC,,Unlisted,2005,629000
MUSC,,Unlisted,2005,629200
MUSC,,Unlisted,2006,629400
MUSC,,Unlisted,2006,629600
MUSC,,Unlisted,2006,629800
MUSC,,Education (Elementary),2006,630000
MUSC,,Graduate Studies,2006,630200
MUSC,,Other,2006,630400
MUSC,,Unlisted,2006,630600
MUSC,,Other,2006,630800
MUSC,,Unlisted,2006,631000
MUSC,,Unlisted,2006,631200
MUSC,,Unlisted,2007,631400
MUSC,,Unlisted,2007,631600
MUSC,,Unlisted,2007,631800
MUSC,,Unlisted,2007,632000
MUSC,,Unlisted,2007,632200
MUSC,,Unlisted,2007,632400
MUSC,,Unlisted,2007,632600
MUSC,,Unlisted,2007,632800
MUSC,,Unlisted,2007,633000
MUSC,,Entertainment,2008,633200
MUSC,,Education (Secondary),2008,633400
MUSC,,Unlisted,2008,633600
MUSC,,Graduate Studies,2008,633800
MUSC,,Real Estate,2008,634000
MUSC,,Other,2008,634200
MUSC,,Unlisted,2009,634400
MUSC,,Public Relations,2009,634600
MUSC,,Unlisted,2009,634800
MUSC,,Law,2009,635000
MUSC,,Unlisted,2009,635200
MUSC,,Unlisted,2010,635400
MUSC,,Unlisted,2010,635600
MUSC,,Unlisted,2010,635800
MUSC,,Other,2010,636000
MUSC,,Other,2010,636200
MUSC,,Graduate Studies,2010,636400
MUSC,,Unlisted,2010,636600
MUSC,,Graduate Studies,2010,636800
MUSC,,Finance,2010,637000
MUSC,,Unlisted,2011,637200
MUSC,,Unlisted,2011,637400
MUSC,,Education (Elementary),2011,637600
MUSC,,Graduate Studies,2012,637800
NEUR,PHIL,Education (Secondary),2007,638000
NEUR,PSYC,Self Employed,2003,638200
NEUR,PSYC,Graduate Studies,2004,638400
NEUR,PSYC,Unlisted,2006,638600
NEUR,PSYC,Unlisted,2006,638800
NEUR,PSYC,Other,2007,639000
NEUR,PSYC,Publishing,2008,639200
NEUR,,Unlisted,2001,639400
NEUR,,Law,2001,639600
NEUR,,Unlisted,2001,639800
NEUR,,Education (Secondary),2002,640000
NEUR,,Other,2002,640200
NEUR,,Unlisted,2002,640400
NEUR,,Education (Elementary),2003,640600
NEUR,,Other,2003,640800
NEUR,,Unlisted,2003,641000
NEUR,,Education (Higher Education),2004,641200
NEUR,,Fundraising/Development,2004,641400
NEUR,,Social Work/Human Services,2004,641600
NEUR,,Unlisted,2004,641800
NEUR,,Sports,2004,642000
NEUR,,Arts,2004,642200
NEUR,,Unlisted,2004,642400
NEUR,,Unlisted,2004,642600
NEUR,,Unlisted,2005,642800
NEUR,,Non-Profit Adminstration,2005,643000
NEUR,,Unlisted,2005,643200
NEUR,,Unlisted,2005,643400
NEUR,,Education (Secondary),2006,643600
NEUR,,Unlisted,2006,643800
NEUR,,Unlisted,2006,644000
NEUR,,Unlisted,2006,644200
NEUR,,Other,2006,644400
NEUR,,Unlisted,2006,644600
NEUR,,Graduate Studies,2007,644800
NEUR,,Unlisted,2007,645000
NEUR,,Unlisted,2007,645200
NEUR,,Unlisted,2007,645400
NEUR,,Unlisted,2007,645600
NEUR,,ECommerce/Web,2008,645800
NEUR,,Unlisted,2008,646000
NEUR,,Unlisted,2009,646200
NEUR,,Unlisted,2009,646400
NEUR,,Museum Work,2009,646600
NEUR,,Unlisted,2009,646800
NEUR,,Unlisted,2009,647000
NEUR,,Consulting,2009,647200
NEUR,,Unlisted,2009,647400
NEUR,,Unlisted,2009,647600
NEUR,,Unlisted,2010,647800
NEUR,,Unlisted,2010,648000
NEUR,,Other,2010,648200
NEUR,,Unlisted,2010,648400
NEUR,,Unlisted,2010,648600
NEUR,,Unlisted,2010,648800
NEUR,,Unlisted,2010,649000
NEUR,,Education (Secondary),2011,649200
NEUR,,Unlisted,2011,649400
NEUR,,Advertising,2011,649600
NEUR,,Graduate Studies,2011,649800
NEUR,,Other,2011,650000
NEUR,,Unlisted,2012,650200
PHIL,PSCI,Investment/Securities,2002,650400
PHIL,PSCI,Education (Secondary),2002,650600
PHIL,PSCI,Medicine,2005,650800
PHIL,PSYC,Transportation,2005,651000
PHIL,PSYC,Other,2005,651200
PHIL,SPAN,Unlisted,2008,651400
PHIL,SPAN,Education (Secondary),2011,651600
PHIL,,Graduate Studies,2001,651800
PHIL,,Graduate Studies,2001,652000
PHIL,,Unlisted,2002,652200
PHIL,,Unlisted,2002,652400
PHIL,,Unlisted,2002,652600
PHIL,,Law,2002,652800
PHIL,,Unlisted,2002,653000
PHIL,,Unlisted,2002,653200
PHIL,,Consulting,2002,653400
PHIL,,Unlisted,2003,653600
PHIL,,Graduate Studies,2003,653800
PHIL,,Unlisted,2003,654000
PHIL,,Unlisted,2003,654200
PHIL,,Music,2003,654400
PHIL,,Unlisted,2003,654600
PHIL,,Unlisted,2003,654800
PHIL,,Graduate Studies,2003,655000
PHIL,,Unlisted,2003,655200
PHIL,,Arts,2003,655400
PHIL,,Unlisted,2003,655600
PHIL,,Consulting,2004,655800
PHIL,,Broadcast-Radio/Television,2004,656000
PHIL,,Education (Secondary),2004,656200
PHIL,,Unlisted,2004,656400
PHIL,,Unlisted,2004,656600
PHIL,,Entertainment,2004,656800
PHIL,,Government,2004,657000
PHIL,,Engineering,2005,657200
PHIL,,Unlisted,2005,657400
PHIL,,Non-Profit Adminstration,2005,657600
PHIL,,Unlisted,2005,657800
PHIL,,Unlisted,2005,658000
PHIL,,Government,2006,658200
PHIL,,Publishing,2006,658400
PHIL,,Finance,2006,658600
PHIL,,Unlisted,2006,658800
PHIL,,Unlisted,2006,659000
PHIL,,Unlisted,2006,659200
PHIL,,Unlisted,2006,659400
PHIL,,Sales,2006,659600
PHIL,,Unlisted,2006,659800
PHIL,,Unlisted,2007,660000
PHIL,,Graduate Studies,2007,660200
PHIL,,Unlisted,2007,660400
PHIL,,Architecture,2007,660600
PHIL,,Unlisted,2007,660800
PHIL,,Education (Secondary),2007,661000
PHIL,,Unlisted,2007,661200
PHIL,,Unlisted,2007,661400
PHIL,,Graduate Studies,2007,661600
PHIL,,Education (Secondary),2007,661800
PHIL,,Other,2007,662000
PHIL,,Unlisted,2008,662200
PHIL,,Education (Secondary),2008,662400
PHIL,,Law,2008,662600
PHIL,,Graduate Studies,2008,662800
PHIL,,Unlisted,2008,663000
PHIL,,Other,2008,663200
PHIL,,Sports,2008,663400
PHIL,,Law,2008,663600
PHIL,,Engineering,2008,663800
PHIL,,Other,2008,664000
PHIL,,Unlisted,2008,664200
PHIL,,Other,2008,664400
PHIL,,Unlisted,2008,664600
PHIL,,Unlisted,2008,664800
PHIL,,Unlisted,2008,665000
PHIL,,Unlisted,2009,665200
PHIL,,Consulting,2009,665400
PHIL,,"Research,Scientific",2009,665600
PHIL,,Unlisted,2010,665800
PHIL,,Photography,2010,666000
PHIL,,Unlisted,2010,666200
PHIL,,Unlisted,2010,666400
PHIL,,"Research,Scientific",2010,666600
PHIL,,Unlisted,2010,666800
PHIL,,Banking,2010,667000
PHIL,,Other,2010,667200
PHIL,,Hotel/Food Management,2010,667400
PHIL,,Education (Secondary),2010,667600
PHIL,,Unlisted,2011,667800
PHIL,,Education (Secondary),2011,668000
PHIL,,Graduate Studies,2011,668200
PHIL,,Sales,2011,668400
PHIL,,Unlisted,2011,668600
PHIL,,Unlisted,2011,668800
PHIL,,Unlisted,2011,669000
PHIL,,Graduate Studies,2011,669200
PHIL,,Education (Elementary),2011,669400
PHIL,,Volunteer,2011,669600
PHIL,,Unlisted,2011,669800
PHIL,,Banking,2011,670000
PHIL,,Other,2011,670200
PHIL,,Graduate Studies,2011,670400
PHIL,,Insurance,2011,670600
PHIL,,Graduate Studies,2012,670800
PHIL,,Unlisted,2012,671000
PHIL,,Unlisted,2012,671200
PHIL,,Unlisted,2012,671400
PHIL,,Unlisted,2012,671600
PHIL,,International,2012,671800
PHIL,,Unlisted,2012,672000
PHIL,,Unlisted,2012,672200
PHIL,,Unlisted,2012,672400
PHIL,,Unlisted,2012,672600
PHIL,,Unlisted,2012,672800
PHIL,,Unlisted,2012,673000
PHYS,PSCI,Unlisted,2007,673200
PHYS,PSCI,Education (Secondary),2007,673400
PHYS,PSCI,Law,2008,673600
PHYS,,Unlisted,2001,673800
PHYS,,Unlisted,2001,674000
PHYS,,Other,2002,674200
PHYS,,Unlisted,2002,674400
PHYS,,Unlisted,2002,674600
PHYS,,Finance,2002,674800
PHYS,,Education (Secondary),2002,675000
PHYS,,Graduate Studies,2002,675200
PHYS,,Computer,2003,675400
PHYS,,Other,2003,675600
PHYS,,Unlisted,2003,675800
PHYS,,Unlisted,2003,676000
PHYS,,Non-Profit Adminstration,2003,676200
PHYS,,Other,2003,676400
PHYS,,Graduate Studies,2004,676600
PHYS,,Unlisted,2004,676800
PHYS,,Unlisted,2004,677000
PHYS,,Telecommunications,2004,677200
PHYS,,Entertainment,2005,677400
PHYS,,Unlisted,2005,677600
PHYS,,Unlisted,2005,677800
PHYS,,Unlisted,2005,678000
PHYS,,Unlisted,2007,678200
PHYS,,Other,2007,678400
PHYS,,Unlisted,2007,678600
PHYS,,Unlisted,2008,678800
PHYS,,Unlisted,2008,679000
PHYS,,Finance,2008,679200
PHYS,,Unlisted,2008,679400
PHYS,,Unlisted,2008,679600
PHYS,,Unlisted,2009,679800
PHYS,,Unlisted,2009,680000
PHYS,,Education (Elementary),2009,680200
PHYS,,Unlisted,2009,680400
PHYS,,Finance,2010,680600
PHYS,,Other,2010,680800
PHYS,,Graduate Studies,2010,681000
PHYS,,Other,2010,681200
PHYS,,Other,2010,681400
PHYS,,Other,2010,681600
PHYS,,Unlisted,2010,681800
PHYS,,Unlisted,2010,682000
PHYS,,Graduate Studies,2011,682200
PHYS,,Unlisted,2011,682400
PHYS,,Other,2011,682600
PHYS,,Unlisted,2011,682800
PHYS,,Other,2012,683000
PHYS,,Education (Secondary),2012,683200
PHYS,,Unlisted,2012,683400
PHYS,,Graduate Studies,2012,683600
PSCI,PSYC,Unlisted,2008,683800
PSCI,PSYC,Public Relations,2010,684000
PSCI,SOCY,"Research,Scientific",2007,684200
PSCI,SPAN,Graduate Studies,2002,684400
PSCI,SPAN,Publishing,2003,684600
PSCI,SPAN,Graduate Studies,2004,684800
PSCI,SPAN,Marketing/Market Research,2007,685000
PSCI,,Unlisted,2001,685200
PSCI,,Unlisted,2001,685400
PSCI,,Unlisted,2002,685600
PSCI,,Real Estate,2002,685800
PSCI,,Unlisted,2002,686000
PSCI,,Unlisted,2002,686200
PSCI,,Graduate Studies,2002,686400
PSCI,,Other,2002,686600
PSCI,,Marketing/Market Research,2002,686800
PSCI,,Unlisted,2002,687000
PSCI,,Unlisted,2002,687200
PSCI,,Education (Elementary),2002,687400
PSCI,,Investment/Securities,2002,687600
PSCI,,Graduate Studies,2002,687800
PSCI,,Other,2002,688000
PSCI,,Unlisted,2002,688200
PSCI,,Unlisted,2002,688400
PSCI,,Graduate Studies,2002,688600
PSCI,,"Research,Scientific",2002,688800
PSCI,,Banking,2002,689000
PSCI,,Graduate Studies,2002,689200
PSCI,,Education (Secondary),2002,689400
PSCI,,Education (Secondary),2002,689600
PSCI,,Unlisted,2002,689800
PSCI,,Education (Elementary),2002,690000
PSCI,,Unlisted,2002,690200
PSCI,,Unlisted,2002,690400
PSCI,,Education (Secondary),2002,690600
PSCI,,Education (Secondary),2002,690800
PSCI,,"Research,Scientific",2002,691000
PSCI,,Unlisted,2002,691200
PSCI,,Other,2002,691400
PSCI,,Other,2002,691600
PSCI,,Other,2002,691800
PSCI,,Unlisted,2002,692000
PSCI,,Unlisted,2002,692200
PSCI,,Unlisted,2002,692400
PSCI,,Unlisted,2002,692600
PSCI,,Unlisted,2002,692800
PSCI,,Unlisted,2002,693000
PSCI,,Unlisted,2002,693200
PSCI,,Consulting,2002,693400
PSCI,,Performing Arts,2002,693600
PSCI,,Education (Secondary),2002,693800
PSCI,,Unlisted,2002,694000
PSCI,,Other,2003,694200
PSCI,,Unlisted,2003,694400
PSCI,,Unlisted,2003,694600
PSCI,,Law,2003,694800
PSCI,,Unlisted,2003,695000
PSCI,,Graduate Studies,2003,695200
PSCI,,Other,2003,695400
PSCI,,Consulting,2003,695600
PSCI,,International,2003,695800
PSCI,,Medicine,2003,696000
PSCI,,Education (Secondary),2003,696200
PSCI,,Law,2003,696400
PSCI,,Unlisted,2003,696600
PSCI,,Other,2003,696800
PSCI,,Graduate Studies,2003,697000
PSCI,,Military,2003,697200
PSCI,,Unlisted,2003,697400
PSCI,,Unlisted,2003,697600
PSCI,,Unlisted,2003,697800
PSCI,,Unlisted,2003,698000
PSCI,,Unlisted,2003,698200
PSCI,,Unlisted,2003,698400
PSCI,,Unlisted,2003,698600
PSCI,,"Research,Scientific",2003,698800
PSCI,,Unlisted,2003,699000
PSCI,,Unlisted,2003,699200
PSCI,,Unlisted,2003,699400
PSCI,,Graduate Studies,2003,699600
PSCI,,Unlisted,2003,699800
PSCI,,Unlisted,2003,700000
PSCI,,Graduate Studies,2003,700200
PSCI,,Unlisted,2003,700400
PSCI,,Unlisted,2003,700600
PSCI,,Consulting,2003,700800
PSCI,,Unlisted,2003,701000
PSCI,,Agriculture,2004,701200
PSCI,,Graduate Studies,2004,701400
PSCI,,Unlisted,2004,701600
PSCI,,Unlisted,2004,701800
PSCI,,Graduate Studies,2004,702000
PSCI,,Unlisted,2004,702200
PSCI,,Education (Secondary),2004,702400
PSCI,,Unlisted,2004,702600
PSCI,,Consulting,2004,702800
PSCI,,"Research,Scientific",2004,703000
PSCI,,Sales,2004,703200
PSCI,,Education (Higher Education),2004,703400
PSCI,,"Research, Other",2004,703600
PSCI,,Unlisted,2004,703800
PSCI,,Unlisted,2004,704000
PSCI,,Unlisted,2004,704200
PSCI,,Unlisted,2004,704400
PSCI,,Other,2004,704600
PSCI,,Unlisted,2004,704800
PSCI,,Unlisted,2004,705000
PSCI,,Unlisted,2004,705200
PSCI,,Advertising,2004,705400
PSCI,,Other,2004,705600
PSCI,,Non-Profit Adminstration,2004,705800
PSCI,,Unlisted,2004,706000
PSCI,,Unlisted,2004,706200
PSCI,,Education (Secondary),2004,706400
PSCI,,Unlisted,2004,706600
PSCI,,Museum Work,2004,706800
PSCI,,Other,2004,707000
PSCI,,Education (Higher Education),2004,707200
PSCI,,Education (Secondary),2004,707400
PSCI,,Other,2004,707600
PSCI,,Unlisted,2004,707800
PSCI,,"Research, Other",2004,708000
PSCI,,Unlisted,2005,708200
PSCI,,Unlisted,2005,708400
PSCI,,Unlisted,2005,708600
PSCI,,Hotel/Food Management,2005,708800
PSCI,,Graduate Studies,2005,709000
PSCI,,Unlisted,2005,709200
PSCI,,Publishing,2005,709400
PSCI,,Graduate Studies,2005,709600
PSCI,,"Research, Other",2005,709800
PSCI,,Broadcast-Radio/Television,2005,710000
PSCI,,Unlisted,2005,710200
PSCI,,Medicine,2005,710400
PSCI,,Graduate Studies,2005,710600
PSCI,,Other,2005,710800
PSCI,,Finance,2005,711000
PSCI,,Nursing,2005,711200
PSCI,,Unlisted,2005,711400
PSCI,,Other,2005,711600
PSCI,,Other,2005,711800
PSCI,,Volunteer,2005,712000
PSCI,,Unlisted,2005,712200
PSCI,,Unlisted,2005,712400
PSCI,,Nursing,2005,712600
PSCI,,Education (Secondary),2005,712800
PSCI,,Unlisted,2005,713000
PSCI,,Unlisted,2005,713200
PSCI,,Non-Profit Adminstration,2005,713400
PSCI,,Government,2005,713600
PSCI,,Social Work/Human Services,2005,713800
PSCI,,Unlisted,2005,714000
PSCI,,Graduate Studies,2005,714200
PSCI,,Unlisted,2005,714400
PSCI,,"Research, Other",2005,714600
PSCI,,Unlisted,2005,714800
PSCI,,Unlisted,2005,715000
PSCI,,Unlisted,2006,715200
PSCI,,"Research,Scientific",2006,715400
PSCI,,Education (Secondary),2006,715600
PSCI,,Unlisted,2006,715800
PSCI,,Graduate Studies,2006,716000
PSCI,,Unlisted,2006,716200
PSCI,,Graduate Studies,2006,716400
PSCI,,Unlisted,2006,716600
PSCI,,International,2006,716800
PSCI,,Unlisted,2006,717000
PSCI,,Sports,2006,717200
PSCI,,Unlisted,2006,717400
PSCI,,Other,2006,717600
PSCI,,Graduate Studies,2006,717800
PSCI,,Unlisted,2006,718000
PSCI,,Unlisted,2006,718200
PSCI,,Graduate Studies,2006,718400
PSCI,,Arts,2006,718600
PSCI,,Unlisted,2006,718800
PSCI,,Unlisted,2006,719000
PSCI,,Investment/Securities,2006,719200
PSCI,,Other,2006,719400
PSCI,,Unlisted,2006,719600
PSCI,,Unlisted,2006,719800
PSCI,,Unlisted,2006,720000
PSCI,,Unlisted,2006,720200
PSCI,,Graduate Studies,2006,720400
PSCI,,Unlisted,2006,720600
PSCI,,Graduate Studies,2006,720800
PSCI,,Unlisted,2006,721000
PSCI,,Unlisted,2006,721200
PSCI,,Other,2006,721400
PSCI,,Unlisted,2007,721600
PSCI,,Unlisted,2007,721800
PSCI,,Unlisted,2007,722000
PSCI,,Unlisted,2007,722200
PSCI,,Unlisted,2007,722400
PSCI,,Unlisted,2007,722600
PSCI,,Unlisted,2007,722800
PSCI,,Unlisted,2007,723000
PSCI,,Unlisted,2007,723200
PSCI,,Unlisted,2007,723400
PSCI,,Unlisted,2007,723600
PSCI,,Unlisted,2007,723800
PSCI,,Unlisted,2007,724000
PSCI,,Unlisted,2007,724200
PSCI,,Unlisted,2007,724400
PSCI,,Unlisted,2007,724600
PSCI,,Unlisted,2007,724800
PSCI,,Finance,2007,725000
PSCI,,Marketing/Market Research,2007,725200
PSCI,,Education (Secondary),2007,725400
PSCI,,Graduate Studies,2007,725600
PSCI,,Unlisted,2007,725800
PSCI,,Unlisted,2007,726000
PSCI,,Unlisted,2007,726200
PSCI,,Unlisted,2007,726400
PSCI,,Unlisted,2007,726600
PSCI,,Unlisted,2007,726800
PSCI,,Education (Secondary),2007,727000
PSCI,,Performing Arts,2007,727200
PSCI,,Graduate Studies,2007,727400
PSCI,,Unlisted,2007,727600
PSCI,,Unlisted,2007,727800
PSCI,,Unlisted,2007,728000
PSCI,,Unlisted,2007,728200
PSCI,,Unlisted,2008,728400
PSCI,,Unlisted,2008,728600
PSCI,,Unlisted,2008,728800
PSCI,,Unlisted,2008,729000
PSCI,,Social Work/Human Services,2008,729200
PSCI,,Unlisted,2008,729400
PSCI,,Unlisted,2008,729600
PSCI,,Law,2008,729800
PSCI,,Unlisted,2008,730000
PSCI,,Unlisted,2008,730200
PSCI,,Unlisted,2008,730400
PSCI,,Unlisted,2008,730600
PSCI,,Unlisted,2008,730800
PSCI,,Unlisted,2008,731000
PSCI,,Other,2008,731200
PSCI,,Other,2008,731400
PSCI,,Unlisted,2008,731600
PSCI,,Sports,2008,731800
PSCI,,Publishing,2008,732000
PSCI,,Other,2008,732200
PSCI,,Other,2008,732400
PSCI,,Sports,2008,732600
PSCI,,Unlisted,2008,732800
PSCI,,Sports,2008,733000
PSCI,,Unlisted,2008,733200
PSCI,,Unlisted,2008,733400
PSCI,,Non-Profit Adminstration,2008,733600
PSCI,,Graduate Studies,2008,733800
PSCI,,Unlisted,2008,734000
PSCI,,Unlisted,2008,734200
PSCI,,Other,2008,734400
PSCI,,Sports,2009,734600
PSCI,,Graduate Studies,2009,734800
PSCI,,Unlisted,2009,735000
PSCI,,Unlisted,2009,735200
PSCI,,Unlisted,2009,735400
PSCI,,Unlisted,2009,735600
PSCI,,Unlisted,2009,735800
PSCI,,Unlisted,2009,736000
PSCI,,Unlisted,2009,736200
PSCI,,Graduate Studies,2009,736400
PSCI,,Unlisted,2009,736600
PSCI,,Unlisted,2009,736800
PSCI,,Unlisted,2009,737000
PSCI,,Unlisted,2009,737200
PSCI,,Unlisted,2009,737400
PSCI,,Unlisted,2009,737600
PSCI,,Unlisted,2009,737800
PSCI,,Unlisted,2009,738000
PSCI,,Unlisted,2009,738200
PSCI,,Unlisted,2009,738400
PSCI,,Unlisted,2009,738600
PSCI,,Unlisted,2009,738800
PSCI,,Unlisted,2009,739000
PSCI,,Education (Elementary),2010,739200
PSCI,,Unlisted,2010,739400
PSCI,,Unlisted,2010,739600
PSCI,,Other,2010,739800
PSCI,,Graduate Studies,2010,740000
PSCI,,Graduate Studies,2010,740200
PSCI,,Unlisted,2010,740400
PSCI,,Unlisted,2010,740600
PSCI,,Education (Elementary),2010,740800
PSCI,,"Research,Scientific",2010,741000
PSCI,,Self Employed,2010,741200
PSCI,,Unlisted,2010,741400
PSCI,,Unlisted,2010,741600
PSCI,,Unlisted,2010,741800
PSCI,,Graduate Studies,2010,742000
PSCI,,Unlisted,2010,742200
PSCI,,Publishing,2010,742400
PSCI,,Unlisted,2010,742600
PSCI,,Arts,2010,742800
PSCI,,Unlisted,2010,743000
PSCI,,Unlisted,2010,743200
PSCI,,Social Work/Human Services,2010,743400
PSCI,,Other,2010,743600
PSCI,,Unlisted,2010,743800
PSCI,,Unlisted,2010,744000
PSCI,,Other,2010,744200
PSCI,,Unlisted,2010,744400
PSCI,,Other,2010,744600
PSCI,,Museum Work,2010,744800
PSCI,,Unlisted,2010,745000
PSCI,,Unlisted,2010,745200
PSCI,,Unlisted,2010,745400
PSCI,,Unlisted,2010,745600
PSCI,,Law,2011,745800
PSCI,,Unlisted,2011,746000
PSCI,,Other,2011,746200
PSCI,,Unlisted,2011,746400
PSCI,,Education (Secondary),2011,746600
PSCI,,Unlisted,2011,746800
PSCI,,Finance,2011,747000
PSCI,,Unlisted,2011,747200
PSCI,,Unlisted,2011,747400
PSCI,,Other,2011,747600
PSCI,,Graduate Studies,2011,747800
PSCI,,Unlisted,2011,748000
PSCI,,Unlisted,2011,748200
PSCI,,Unlisted,2011,748400
PSCI,,Unlisted,2011,748600
PSCI,,Unlisted,2011,748800
PSCI,,Unlisted,2011,749000
PSCI,,Unlisted,2011,749200
PSCI,,Unlisted,2011,749400
PSCI,,Energy Industries,2011,749600
PSCI,,Unlisted,2011,749800
PSCI,,Hotel/Food Management,2011,750000
PSCI,,Unlisted,2011,750200
PSCI,,Unlisted,2011,750400
PSCI,,Unlisted,2011,750600
PSCI,,Unlisted,2011,750800
PSCI,,Unlisted,2011,751000
PSCI,,Graduate Studies,2012,751200
PSCI,,Unlisted,2012,751400
PSCI,,Unlisted,2012,751600
PSCI,,Unlisted,2012,751800
PSCI,,Unlisted,2012,752000
PSCI,,Unlisted,2012,752200
PSCI,,Unlisted,2012,752400
PSCI,,Other,2012,752600
PSCI,,Graduate Studies,2012,752800
PSCI,,Non-Profit Adminstration,2012,753000
PSCI,,Unlisted,2012,753200
PSCI,,Graduate Studies,2012,753400
PSCI,,Unlisted,2012,753600
PSCI,,Unlisted,2012,753800
PSCI,,"Research, Other",2012,754000
PSCI,,Health Care,2012,754200
PSCI,,Law,2012,754400
PSCI,,Unlisted,2012,754600
PSCI,,Unlisted,2012,754800
PSCI,,Unlisted,2012,755000
PSCI,,Unlisted,2012,755200
PSCI,,Unlisted,2012,755400
PSCI,,Other,2012,755600
PSCI,,Unlisted,2012,755800
PSCI,,Unlisted,2012,756000
PSCI,,Unlisted,2012,756200
PSCI,,Other,2012,756400
PSCI,,Unlisted,2012,756600
PSCI,,Unlisted,2012,756800
PSCI,,Unlisted,2012,757000
PSYC,RELN,Unlisted,2006,757200
PSYC,RLST,Unlisted,2010,757400
PSYC,RLST,Unlisted,2010,757600
PSYC,SOCY,Arts,2003,757800
PSYC,SOCY,Unlisted,2003,758000
PSYC,SOCY,Unlisted,2003,758200
PSYC,SOCY,Unlisted,2008,758400
PSYC,SOCY,Social Work/Human Services,2009,758600
PSYC,SPAN,Homemaker,2002,758800
PSYC,SPAN,Unlisted,2002,759000
